ticket_text,actual_team,predicted_team,is_correct,confidence_score,routing_decision
Problem with Subscription Plan I think I was charged incorrectly for this. It involves subscription plan on my side. This may also be related because the login step keeps failing even though my details should be correct. This started after my last purchase. This is quite frustrating. pls let me know what I should do next.,Billing,Billing,True,0.48652357390370854,Human review
"ACCESS ISSUE ON MY ACCOUNT The login step keeps failing even though my details should be correct. It involves subscription plan on my side. In addition, the amount shown on the invoice looks wrong. This is becoming urgent.",Account Access,Account Access,True,0.4867804248841087,Human review
"Need help with my account today I need more information before making a decision. In addition, i cannot complete the workflow becuase something keeps breaking. Thanks.",Product Inquiry,Product Inquiry,True,0.48724495205929624,Human review
"URGENT - Need an update on this issue Hi team, The renewal amount looks different from what I expected. This may also be related because i have not had an update on my refund yet. This is affecting my work today.",Billing,Billing,True,0.48768518365079394,Human review
"Question about my account Good morning, This was workng before but now it keeps failing. This has been going on since yesterday.",Technical Support,Technical Support,True,0.4880244670437023,Human review
"Issue with return Hi, I need my money back if this cannot be resolved. Also, there seems to be a delay with the shipment.",Refunds & Returns,Refunds & Returns,True,0.48829602447451254,Human review
"Issue not resolved Hello, Could you explain the difference between the available options? At the same time, the renewal amount looks different from what I expected. Any help would be appreciated.",Product Inquiry,Product Inquiry,True,0.49077092183944737,Human review
"Problem with Subscription Plan Can someone help with this? Could you explain the difference between the available options? Also, the export fails halfway through and I do not know why. This seems linked to my recent order. This has been going on since yesterday. Any help would be appreciated.",Product Inquiry,Product Inquiry,True,0.4908454247887604,Human review
"Need help with Web App Hello, The export fails halfway through and I do not know why. Also, i appear to be locked out and cannot get back in. I was hoping this would be fixed by now. Please advise.",Technical Support,Technical Support,True,0.49129874952491726,Human review
"difference between plans on my account Hi, The system keeps showing an error when I try to continue. It involves data export on my side. At the same time, i need help understanding whether this is compatible with my setup. This started after my last purchase. Thanks.",Technical Support,Technical Support,True,0.49323241196636997,Human review
